Date Time,Actual Conductivity (ÂµS/cm),Specific Conductivity (ÂµS/cm),Salinity (psu),Resistivity (â„¦-cm),Density (g/cmÂ³),Total Dissolved Solids (mg/L),pH (pH),pH MV (mV),ORP (mV),DO (mg/L),% Saturation Oâ‚‚ (% sat),Partial Pressure Oâ‚‚ (psi),Temperature (C),External Voltage (V),Pressure (psi),Depth (m),Level: Depth to Water (m),station_id,easting,northing
1688608800000.0,316.9600524902344,317.87762451171875,0.1696023941040039,3154.9716796875,0.9983673095703124,206.6204696893692,4.211644172668457,153.4152069091797,445.9559631347656,2.1283719539642334,23.52364730834961,0.6962568215661766,19.848873138427734,15.803999900817873,8.597634315490723,6.236067031860352,23.02495272216797,FSB_095DR,1383116.57,3876221.89
1688612400000.0,316.98785400390625,317.89605712890625,0.1696119755506515,3154.695068359375,0.9983670115470886,206.63243532180783,4.211536407470703,153.42236328125,445.6936950683594,2.1290762424468994,23.51332664489746,0.6964989148258107,19.85042381286621,15.803999900817873,8.582167625427246,6.225192695617676,23.035826477050783,FSB_095DR,1383116.57,3876221.89
1688616000000.0,317.0056457519531,317.91607666015625,0.1696230471134185,3154.51806640625,0.9983670711517334,206.64545893669128,4.211694717407227,153.41281127929688,445.7008361816406,2.1273882389068604,23.517288208007812,0.6959616182678661,19.85006332397461,15.821999549865724,8.590350151062012,6.230984783935547,23.030073339843753,FSB_095DR,1383116.57,3876221.89
1688619600000.0,,,,,,,,,445.4958190917969,2.12708044052124,23.500173568725582,0.6958651350309369,19.85014533996582,15.803999900817873,8.58212947845459,6.225165953063965,23.035852056884767,FSB_095DR,1383116.57,3876221.89
1688623200000.0,317.07476806640625,317.9918212890625,0.1696647852659225,3153.830322265625,0.9983673095703124,206.69467747211456,4.21152400970459,153.42236328125,445.5363464355469,2.1286234855651855,23.494361877441406,0.6963372242636175,19.849010467529297,15.812999725341797,8.569840431213379,6.216862971496583,23.04449338989258,FSB_095DR,1383116.57,3876221.89
1688626800000.0,317.10943603515625,318.0277404785156,0.1696844846010208,3153.4853515625,0.9983673691749572,206.71802759170532,4.211522102355957,153.42236328125,445.7342224121094,2.1275367736816406,23.473682403564453,0.6959933367631868,19.84882164001465,15.821999549865724,8.563091278076172,6.212120819091798,23.04923728637695,FSB_095DR,1383116.57,3876221.89
1688630400000.0,317.13262939453125,318.0427551269531,0.169692263007164,3153.2548828125,0.9983671307563782,206.7277878522873,4.21153450012207,153.42236328125,446.1538391113281,2.127140522003174,23.48095703125,0.6958857889348667,19.850173950195312,15.803999900817873,8.56737995147705,6.214868325805664,23.046223516845703,FSB_095DR,1383116.57,3876221.89
1688634000000.0,317.14129638671875,318.0569763183594,0.1697003096342086,3153.168701171875,0.9983673095703124,206.73704147338867,4.209752082824707,153.52725219726562,446.3350524902344,2.1269495487213135,23.48015594482422,0.6958125413398586,19.849267959594727,15.795000076293944,8.56943416595459,6.216308354187012,23.04477941894531,FSB_095DR,1383116.57,3876221.89
1688637600000.0,317.1441955566406,318.0609130859375,0.1697025150060653,3153.139892578125,0.9983673095703124,206.739604473114,4.210879325866699,153.46051025390625,446.6831359863281,2.1277096271514893,23.496971130371097,0.6960499874711085,19.849098205566406,15.803999900817873,8.574491500854492,6.220136027526856,23.04122382202149,FSB_095DR,1383116.57,3876221.89
1688641200000.0,317.1656494140625,318.0845031738281,0.1697155088186264,3152.926513671875,0.9983673691749572,206.7549228668213,4.210836410522461,153.462890625,447.00738525390625,2.125547170639038,23.48098945617676,0.6953638352769842,19.84875869750977,15.803999900817873,8.578349113464355,6.22250565032959,23.03851235961914,FSB_095DR,1383116.57,3876221.89
