Date Time,Actual Conductivity (ÂµS/cm),Specific Conductivity (ÂµS/cm),Salinity (psu),Resistivity (â„¦-cm),Density (g/cmÂ³),Total Dissolved Solids (mg/L),pH (pH),pH MV (mV),ORP (mV),DO (mg/L),% Saturation Oâ‚‚ (% sat),Partial Pressure Oâ‚‚ (psi),Temperature (C),External Voltage (V),Pressure (psi),Depth (m),Level: Depth to Water (m),station_id,easting,northing
1667426940000.0,,1021.792724609375,,,,,3.7041921615600586,174.88003540039062,361.8332214355469,0.5870981812477112,6.437618255615234,,19.840238571166992,,-0.8909997940063477,-0.4350598543167114,,FSB_126,,
1667430000000.0,,1025.1754150390625,,,,,3.758536100387573,171.620849609375,369.25042724609375,0.8574870824813843,9.331622123718262,,19.408222198486328,,-0.8779697418212891,-0.4258714253425598,,FSB_126,,
1667458800000.0,,,,,,,,,,,,,,,,-0.4306919159889221,,FSB_126,,
1667462400000.0,,1038.6494140625,,,,,3.855114221572876,166.19920349121094,390.56982421875,2.1654653549194336,23.478208541870117,,19.253759384155273,,-0.8835163116455078,-0.4297419376373291,,FSB_126,,
1667466000000.0,,1040.0723876953125,,,,,3.8521132469177246,166.36370849609375,395.0520935058594,1.9357571601867676,20.991844177246097,,19.251731872558594,,-0.874476432800293,-0.4234067865371704,,FSB_126,,
1667469600000.0,,1041.0072021484375,,,,,3.854496717453003,166.2325897216797,395.5217895507813,1.6990439891815186,18.43275260925293,,19.25250816345215,,-0.8730783462524414,-0.4224052488327026,,FSB_126,,
1667473200000.0,,1043.3074951171875,,,,,3.8563480377197266,166.13006591796875,396.3848571777344,1.5719951391220093,17.05721092224121,,19.251951217651367,,-0.8680152893066406,-0.4188953249931336,,FSB_126,,
1667476800000.0,,1045.966796875,,,,,3.8575656414031982,166.0633087158203,398.1777648925781,1.4593946933746338,15.833301544189451,,19.25272750854492,,-0.8740062713623047,-0.4231456106185913,,FSB_126,,
1667480400000.0,,1048.726806640625,,,,,3.858757257461548,165.99655151367188,399.4485473632813,1.4181621074676514,15.388401985168455,,19.251014709472656,,-0.8706865310668945,-0.4207197775840759,,FSB_126,,
1667484000000.0,,1051.123291015625,,,,,3.8593173027038574,165.96556091308594,400.3139953613281,1.4045478105545044,15.240119934082031,,19.25089454650879,,-0.8734416961669922,-0.4227081009864807,,FSB_126,,
1667487600000.0,,1053.4398193359375,,,,,3.859579086303711,165.9512481689453,400.9219665527344,1.4105125665664673,15.302478790283203,,19.25110244750977,,-0.8754453659057617,-0.4241192067146301,,FSB_126,,
1667491200000.0,,1055.6839599609375,,,,,3.8604326248168945,165.903564453125,401.1937561035156,1.41209876537323,15.317069053649902,,19.25008201599121,,-0.8758468627929688,-0.4244343764305115,,FSB_126,,
1667494800000.0,,1057.815673828125,,,,,3.860788345336914,165.88449096679688,401.3129577636719,1.4108529090881348,15.294711112976074,,19.251136779785156,,-0.8789482116699219,-0.4266148392677307,,FSB_126,,
1667498400000.0,,1059.5809326171875,,,,,3.861630916595459,165.83680725097656,401.1961364746094,1.4127767086029053,15.30117416381836,,19.249025344848633,,-0.8839874267578125,-0.4301201848983765,,FSB_126,,
1667502000000.0,,1061.2353515625,,,,,3.862282037734986,165.80105590820312,400.874267578125,1.3980615139007568,15.132527351379396,,19.249347686767575,,-0.8870458602905273,-0.4323467205047607,,FSB_126,,
1667505600000.0,,1062.6749267578125,,,,,3.8635408878326416,165.73190307617188,400.5261840820313,1.405636191368103,15.215004920959473,,19.249963760375977,,-0.882990837097168,-0.4294570713043213,,FSB_126,,
1667509200000.0,,1064.2337646484375,,,,,3.86267614364624,165.7795867919922,400.5404968261719,1.3658441305160522,14.783930778503418,,19.249858856201172,,-0.8814601898193359,-0.4283809015274048,,FSB_126,,
1667512800000.0,,1065.5582275390625,,,,,3.861769914627075,165.82965087890625,400.5548095703125,1.318549871444702,14.281527519226074,,19.24993133544922,,-0.8670902252197266,-0.4182700724601745,,FSB_126,,
1667516400000.0,,,,,,,,,,,,,,,,-0.4170422040939331,,FSB_126,,
1667523600000.0,,,,,,,,,,,,,,,,-0.4172874652862549,,FSB_126,,
1667527200000.0,,,,,,,,,,,,,,,,-0.4200259609222412,,FSB_126,,
1667584800000.0,,1087.536376953125,,,,,3.837343692779541,167.17672729492188,404.9297790527344,0.6390938758850098,6.930606365203857,,19.24784278869629,,-0.8714694976806641,-0.4213954267501831,,FSB_126,,
1667588400000.0,,1088.6368408203125,,,,,3.836831331253052,167.20533752441406,404.8129577636719,,,,,,,,,FSB_126,,
1667592000000.0,,,,,,,,,,,,,,,,-0.4250314693450928,,FSB_126,,
1667595600000.0,,,,,,,,,,,,,,,,-0.4183322052955627,,FSB_126,,
1667599200000.0,,1090.9874267578125,,,,,3.8373863697052,167.17434692382812,402.7506408691406,0.513806164264679,5.572199821472168,,19.24776077270508,,-0.8653383255004883,-0.4167250359535217,,FSB_126,,
1667602800000.0,,1091.717041015625,,,,,3.8369572162628174,167.19818115234375,402.1164245605469,0.4814591407775879,5.226485252380371,,19.2480525970459,,-0.8587312698364258,-0.4120798253059387,,FSB_126,,
1667606400000.0,,1092.443359375,,,,,3.8349671363830566,167.307861328125,401.3487243652344,0.450700581073761,4.896788120269775,,19.247730255126953,,-0.860743522644043,-0.4138543172836303,,FSB_126,,
1667610000000.0,,1093.22265625,,,,,3.833794355392456,167.37222290039062,400.5834045410156,0.4325504302978515,4.701035022735596,,19.247058868408203,,-0.8615131378173828,-0.4143953816413879,,FSB_126,,
1667613600000.0,,1093.9537353515625,,,,,3.833540678024292,167.38653564453125,399.9730529785156,0.4197008609771728,4.562106609344482,,19.247657775878903,,-0.866053581237793,-0.4175113978385925,,FSB_126,,
1667617200000.0,,1094.6624755859375,,,,,3.8325045108795166,167.44375610351562,399.6202087402344,0.4141242206096649,4.502715587615967,,19.24768829345703,,-0.8685579299926758,-0.4193455155372619,,FSB_126,,
1667620800000.0,,1095.3282470703125,,,,,3.831553459167481,167.49620056152344,399.3627014160156,0.4050723314285278,4.404495716094971,,19.247583389282227,,-0.8636684417724609,-0.4159049551963806,,FSB_126,,
1667624400000.0,,1095.9327392578125,,,,,3.831807851791382,167.48190307617188,399.2578125,0.3939765691757202,4.282912731170654,,19.247135162353516,,-0.8659124374389648,-0.417482693195343,,FSB_126,,
1667628000000.0,,1096.574462890625,,,,,3.8317673206329346,167.48428344726562,399.1886596679687,0.3751073777675628,4.076909065246582,,19.247407913208008,,-0.8679723739624023,-0.4185769577980042,,FSB_126,,
1667631600000.0,,1097.1959228515625,,,,,3.832031726837158,167.469970703125,398.9764709472656,0.3545090556144714,3.8537240028381343,,19.247865676879883,,-0.8673591613769531,-0.4181745114326477,,FSB_126,,
1667635200000.0,,1097.8031005859375,,,,,3.8310821056365967,167.52243041992188,398.6831970214844,0.3307735323905945,3.596768856048584,,19.24795150756836,,-0.8671388626098633,-0.418347793006897,,FSB_126,,
1667638800000.0,,1098.3310546875,,,,,3.8307387828826904,167.54150390625,398.2111511230469,0.300030767917633,3.265727996826172,,19.248136520385746,,-0.8571071624755859,-0.4109410503387451,,FSB_126,,
1667642400000.0,,1098.9306640625,,,,,3.8298768997192383,167.5891876220703,397.4148254394531,0.2726697027683258,2.9687299728393555,,19.248340606689453,,-0.8577108383178711,-0.4117163300514221,,FSB_126,,
1667646000000.0,,1099.45849609375,,,,,3.8288326263427734,167.6464080810547,396.4849853515625,0.2585684061050415,2.815751791000366,,19.247648239135746,,-0.8591279983520508,-0.4123618575096131,,FSB_126,,
1667649600000.0,,1099.90234375,,,,,3.829219102859497,167.6249542236328,395.80072021484375,0.2497028708457946,2.7196004390716553,,19.24744987487793,,-0.8640880584716797,-0.4158586280822754,,FSB_126,,
1667653200000.0,,1100.2593994140625,,,,,3.82840633392334,167.67025756835938,395.0830993652344,0.2337133288383484,2.5460493564605713,,19.24820899963379,,-0.8566608428955078,-0.4109426854133606,,FSB_126,,
1667656800000.0,,1100.7056884765625,,,,,3.828351020812988,167.67263793945312,394.1747131347656,0.2153604328632354,2.347500801086426,,19.247005462646484,,-0.8530874252319336,-0.4084745221138001,,FSB_126,,
1667660400000.0,,1101.01416015625,,,,,3.828401803970337,167.67025756835938,393.19482421875,0.206782579421997,2.2540576457977295,,19.24773406982422,,-0.8559741973876953,-0.4101413535118103,,FSB_126,,
1667664000000.0,,1101.4769287109375,,,,,3.828001737594605,167.69171142578125,392.4175720214844,0.193847507238388,2.1130053997039795,,19.24665641784668,,-0.8574466705322266,-0.4111766100883484,,FSB_126,,
1667667600000.0,,1101.9163818359375,,,,,3.827309846878052,167.7298583984375,391.6117248535156,0.1957740783691406,2.133064985275269,,19.246543884277344,,-0.8657903671264648,-0.4170428581237793,,FSB_126,,
1667671200000.0,,1102.2393798828125,,,,,3.8280179500579834,167.69171142578125,391.0442810058594,0.1977984309196472,2.1541218757629395,,19.24823760986328,,-0.8744220733642578,-0.423111492061615,,FSB_126,,
1667674800000.0,,1102.5081787109375,,,,,3.82719349861145,167.73699951171875,390.4553833007813,0.1930319964885711,2.1019070148468018,,19.247831344604492,,-0.8668909072875977,-0.4178165754318237,,FSB_126,,
1667678400000.0,,1102.7890625,,,,,3.8268463611602783,167.75607299804688,389.6328430175781,0.1870344579219818,2.0364186763763428,,19.247682571411133,,-0.8724117279052734,-0.4216980972290039,,FSB_126,,
1667682000000.0,,1103.0589599609375,,,,,3.826326370239258,167.78469848632812,388.891357421875,0.1810743808746338,1.9710021018981936,,19.247512817382812,,-0.8770828247070312,-0.4249821990966797,,FSB_126,,
1667685600000.0,,1103.266357421875,,,,,3.8262903690338135,167.78707885742188,388.0926513671875,0.1739378869533538,1.8940768241882324,,19.24822425842285,,-0.8696212768554688,-0.4200931079864502,,FSB_126,,
1667689200000.0,,1103.6617431640625,,,,,3.826462507247925,167.7775421142578,387.3368835449219,0.1681632101535797,1.8331130743026731,,19.248159408569336,,-0.8641519546508789,-0.4159035744667053,,FSB_126,,
1667692800000.0,,1103.9796142578125,,,,,3.8254196643829346,167.8347625732422,386.5000305175781,0.1516720056533813,1.6545987129211426,,19.24756622314453,,-0.8609085083007812,-0.4136105094909668,,FSB_126,,
1667696400000.0,,1104.4119873046875,,,,,3.824687004089355,167.8752899169922,385.4676818847656,0.1385953426361084,1.511768460273743,,19.247718811035156,,-0.8653163909912109,-0.4167095935821533,,FSB_126,,
1667700000000.0,,1104.6973876953125,,,,,3.8252415657043457,167.84429931640625,384.46392822265625,0.1090491041541099,1.1901874542236328,,19.24703598022461,,-0.8635101318359375,-0.4154396856307983,,FSB_126,,
1667703600000.0,,1104.96337890625,,,,,3.82550311088562,167.82998657226562,383.5794067382813,0.1095945313572883,1.19608473777771,,19.247241973876953,,-0.867436408996582,-0.4182032887458801,,FSB_126,,
1667707200000.0,,1105.2261962890625,,,,,3.825461387634278,167.83236694335938,383.021484375,0.113590620458126,1.2386118173599243,,19.24742889404297,,-0.8787670135498047,-0.4261662837982178,,FSB_126,,
1667710800000.0,,1105.1617431640625,,,,,3.8266243934631343,167.76800537109375,382.6400146484375,0.1086110547184944,1.1839393377304075,,19.247095108032227,,-0.8792648315429688,-0.4265162987709046,,FSB_126,,
1667714400000.0,,1105.2879638671875,,,,,3.826550960540771,167.77276611328125,382.6161804199219,0.118055559694767,1.2866263389587402,,19.248321533203125,,-0.8811416625976562,-0.4278484485626221,,FSB_126,,
1667721600000.0,,1105.3948974609375,,,,,3.827276945114136,167.73223876953125,382.442138671875,0.124220110476017,1.353594422340393,,19.2475528717041,,-0.8732452392578125,-0.4222841443061829,,FSB_126,,
1667725200000.0,,1105.469970703125,,,,,3.8278815746307377,167.6988525390625,382.7926025390625,0.1267059445381164,1.3800209760665894,,19.247529983520508,,-0.8819084167480469,-0.4283781037330628,,FSB_126,,
